Customer_ID,Customer_Name,Segment,City,State,Region,Gender,Age,Email,Registration_Date,Total_Sales,Total_Profit,Total_Orders,Average_Order_Value,Customer_Segment_Score
TS-21430,Tom Stivers,Corporate,Oklahoma City,Oklahoma,Central,F,35,tom.stivers@email.com,2016-02-08,2054.14,650.49,5,410.83,Silver
JA-15970,Joseph Airdo,Consumer,Mount Vernon,New York,East,F,37,joseph.airdo@email.com,2016-12-29,6491.026,1886.3799999999999,8,811.38,Gold
SW-20455,Shaun Weien,Consumer,San Francisco,California,West,M,29,shaun.weien@email.com,2015-05-30,2835.564,675.0799999999999,6,472.59,Silver
FP-14320,Frank Preis,Consumer,New York City,New York,East,F,63,frank.preis@email.com,2017-06-13,4046.746,947.76,8,505.84,Silver
JL-15175,James Lanier,Home Office,Chandler,Arizona,West,F,59,james.lanier@email.com,2017-11-25,1571.523,351.25,5,314.3,Silver
JG-15160,James Galang,Consumer,Long Beach,New York,East,F,24,james.galang@email.com,2016-07-20,6366.392,1222.31,11,578.76,Gold
LS-17200,Luke Schmidt,Corporate,Helena,Montana,West,M,42,luke.schmidt@email.com,2015-09-14,1010.2560000000001,253.25,6,168.38,Silver
CS-11860,Cari Schnelling,Consumer,New York City,New York,East,F,30,cari.schnelling@email.com,2016-11-29,537.632,136.37,6,89.61,Bronze
KW-16570,Kelly Williams,Consumer,Kirkwood,Missouri,Central,F,36,kelly.williams@email.com,2017-08-24,449.096,126.95,4,112.27,Bronze
GH-14410,Gary Hansen,Home Office,Chicago,Illinois,Central,F,32,gary.hansen@email.com,2015-06-16,2819.4669999999996,631.6,9,313.27,Silver
AG-10495,Andrew Gjertsen,Corporate,Peoria,Arizona,West,M,31,andrew.gjertsen@email.com,2015-01-26,1419.247,359.33,7,202.75,Silver
TS-21430,Tom Stivers,Corporate,Seattle,Washington,West,M,19,tom.stivers@email.com,2017-06-22,2054.14,650.49,5,410.83,Silver
AJ-10945,Ashley Jarboe,Consumer,Taylor,Michigan,Central,F,56,ashley.jarboe@email.com,2016-12-24,1829.896,447.14,6,304.98,Silver
SJ-20215,Sarah Jordon,Consumer,Pasadena,California,West,F,46,sarah.jordon@email.com,2016-05-25,1341.036,380.7,6,223.51,Silver
SC-20020,Sam Craven,Consumer,Midland,Michigan,Central,M,36,sam.craven@email.com,2015-04-03,3362.9636,979.71,5,672.59,Silver
LA-16780,Laura Armstrong,Corporate,Detroit,Michigan,Central,F,35,laura.armstrong@email.com,2016-06-12,8673.222,1390.13,11,788.47,Gold
FC-14335,Fred Chung,Corporate,Pueblo,Colorado,West,M,74,fred.chung@email.com,2015-03-18,3889.366,1138.3600000000001,7,555.62,Silver
CA-12265,Christina Anderson,Consumer,Waco,Texas,Central,F,49,christina.anderson@email.com,2016-12-13,2638.3272,652.56,8,329.79,Silver
JH-15985,Joseph Holt,Consumer,San Francisco,California,West,M,49,joseph.holt@email.com,2016-05-16,7954.9980000000005,1192.89,6,1325.83,Gold
AJ-10795,Anthony Johnson,Corporate,New York City,New York,East,M,66,anthony.johnson@email.com,2016-12-11,4501.391,1050.21,7,643.06,Silver
BT-11395,Bill Tyler,Corporate,Los Angeles,California,West,M,30,bill.tyler@email.com,2016-08-24,2186.6130000000003,549.23,6,364.44,Silver
DJ-13510,Don Jones,Corporate,Woonsocket,Rhode Island,East,M,49,don.jones@email.com,2015-06-04,2501.6879999999996,678.3100000000001,8,312.71,Silver
AG-10675,Anna Gayman,Consumer,Columbus,Georgia,South,F,59,anna.gayman@email.com,2016-09-29,3489.0396000000005,923.28,7,498.43,Silver
JD-15790,John Dryer,Consumer,Jacksonville,Florida,South,M,73,john.dryer@email.com,2015-07-19,2152.352,617.82,5,430.47,Silver
EH-14125,Eugene Hildebrand,Home Office,Philadelphia,Pennsylvania,East,F,40,eugene.hildebrand@email.com,2015-10-02,3082.653,828.73,10,308.27,Silver
ZC-21910,Zuschuss Carroll,Consumer,Columbus,Indiana,Central,M,57,zuschuss.carroll@email.com,2015-10-24,8025.707,1850.01,13,617.36,Gold
XP-21865,Xylona Preis,Consumer,Pasadena,Texas,Central,F,62,xylona.preis@email.com,2015-11-16,2374.658,643.01,11,215.88,Silver
DK-12985,Darren Koutras,Consumer,San Francisco,California,West,M,71,darren.koutras@email.com,2016-10-27,1687.04,481.78999999999996,5,337.41,Silver
CS-12250,Chris Selesnick,Corporate,Columbia,South Carolina,South,F,28,chris.selesnick@email.com,2015-06-07,2754.216,640.87,12,229.52,Silver
AI-10855,Arianne Irving,Consumer,Kent,Washington,West,M,58,arianne.irving@email.com,2017-06-24,4375.786,826.27,10,437.58,Silver
AA-10315,Alex Avila,Consumer,Round Rock,Texas,Central,F,68,alex.avila@email.com,2016-04-30,5563.56,1916.4499999999998,5,1112.71,Gold
RE-19450,Richard Eichhorn,Consumer,Oakland,California,West,M,33,richard.eichhorn@email.com,2016-11-23,666.52,155.94,4,166.63,Bronze
TM-21010,Tamara Manning,Consumer,Auburn,New York,East,F,48,tamara.manning@email.com,2015-03-29,2819.026,646.48,7,402.72,Silver
YS-21880,Yana Sorensen,Corporate,Newark,Delaware,East,F,62,yana.sorensen@email.com,2015-02-07,6720.4439999999995,1883.8899999999999,8,840.06,Gold
CM-12445,Chuck Magee,Consumer,Redlands,California,West,F,40,chuck.magee@email.com,2015-08-08,287.99,86.96000000000001,3,96.0,Bronze
JB-16000,Joy Bell-,Consumer,Roseville,Michigan,Central,M,23,joy.bell-@email.com,2017-11-01,644.1188,163.17,7,92.02,Bronze
LC-16930,Linda Cazamias,Corporate,New York City,New York,East,M,58,linda.cazamias@email.com,2017-07-08,4492.946,863.64,8,561.62,Silver
CA-12775,Cynthia Arntzen,Consumer,Detroit,Michigan,Central,F,67,cynthia.arntzen@email.com,2017-08-21,3041.566,826.4699999999999,7,434.51,Silver
SR-20425,Sharelle Roach,Home Office,Detroit,Michigan,Central,F,65,sharelle.roach@email.com,2016-12-21,3233.481,56.17999999999999,5,646.7,Silver
PP-18955,Paul Prost,Home Office,Springfield,Missouri,Central,F,71,paul.prost@email.com,2017-08-04,7252.608,1929.65,10,725.26,Gold
JM-15865,John Murray,Consumer,Los Angeles,California,West,F,64,john.murray@email.com,2015-01-05,7625.076000000001,1725.56,7,1089.3,Gold
AS-10090,Adam Shillingsburg,Consumer,New York City,New York,East,F,48,adam.shillingsburg@email.com,2015-09-07,3255.31,798.76,9,361.7,Silver
LS-16975,Lindsay Shagiari,Home Office,San Francisco,California,West,F,19,lindsay.shagiari@email.com,2017-05-17,2988.674,520.8,9,332.07,Silver
SA-20830,Sue Ann Reed,Consumer,Fresno,California,West,F,65,sue.ann.reed@email.com,2015-02-27,4767.3415,1049.48,10,476.73,Silver
LS-17200,Luke Schmidt,Corporate,Texarkana,Arkansas,South,F,23,luke.schmidt@email.com,2015-07-05,1010.2560000000001,253.25,6,168.38,Silver
TM-21490,Tony Molinari,Consumer,San Francisco,California,West,F,51,tony.molinari@email.com,2015-05-08,1094.6779999999999,230.12,3,364.89,Silver
TT-21265,Tim Taslimi,Corporate,Indianapolis,Indiana,Central,F,59,tim.taslimi@email.com,2015-11-04,439.5,117.21,3,146.5,Bronze
DN-13690,Duane Noonan,Consumer,Columbia,Maryland,East,F,70,duane.noonan@email.com,2017-02-06,2139.79,496.9,7,305.68,Silver
EB-14110,Eugene Barchas,Consumer,San Jose,California,West,M,48,eugene.barchas@email.com,2016-07-29,3071.126,677.89,6,511.85,Silver
CM-11815,Candace McMahon,Corporate,Seattle,Washington,West,F,41,candace.mcmahon@email.com,2015-06-15,1673.888,369.47999999999996,6,278.98,Silver
HM-14860,Harry Marie,Corporate,Carrollton,Texas,Central,F,51,harry.marie@email.com,2016-10-03,8236.7648,2327.84,10,823.68,Gold
KM-16375,Katherine Murray,Home Office,Arlington,Virginia,South,F,69,katherine.murray@email.com,2016-09-28,5620.186,1304.71,8,702.52,Gold
BF-11020,Barry Französisch,Corporate,Los Angeles,California,West,M,29,barry.französisch@email.com,2017-05-11,2888.506,645.94,8,361.06,Silver
JE-15745,Joel Eaton,Consumer,Frankfort,Illinois,Central,M,33,joel.eaton@email.com,2015-05-25,6760.8150000000005,1642.33,13,520.06,Gold
EJ-14155,Eva Jacobs,Consumer,Seattle,Washington,West,M,32,eva.jacobs@email.com,2016-02-03,2656.691,443.77,5,531.34,Silver
BN-11470,Brad Norvell,Corporate,Philadelphia,Pennsylvania,East,F,56,brad.norvell@email.com,2015-10-19,265.296,68.83,4,66.32,Bronze
EC-14050,Erin Creighton,Consumer,Columbus,Georgia,South,M,54,erin.creighton@email.com,2017-11-14,461.914,107.58,5,92.38,Bronze
TT-21220,Thomas Thornton,Consumer,Virginia Beach,Virginia,South,M,26,thomas.thornton@email.com,2016-03-13,1427.0439999999999,286.45,8,178.38,Silver
NP-18685,Nora Pelletier,Home Office,Des Moines,Washington,West,M,50,nora.pelletier@email.com,2015-01-01,1164.73,348.21,5,232.95,Silver
AH-10195,Alan Haines,Corporate,Bethlehem,Pennsylvania,East,M,58,alan.haines@email.com,2016-06-01,1587.452,485.31,4,396.86,Silver
CC-12145,Charles Crestani,Consumer,Oklahoma City,Oklahoma,Central,F,29,charles.crestani@email.com,2016-03-09,2471.65,670.55,7,353.09,Silver
DL-13315,Delfina Latchford,Consumer,Rancho Cucamonga,California,West,M,35,delfina.latchford@email.com,2015-08-23,1458.258,407.57,8,182.28,Silver
SZ-20035,Sam Zeldin,Home Office,Houston,Texas,Central,F,55,sam.zeldin@email.com,2017-08-02,3625.329,935.88,11,329.58,Silver
MH-18115,Mick Hernandez,Home Office,Yonkers,New York,East,M,57,mick.hernandez@email.com,2016-08-21,5503.093,1161.66,9,611.45,Gold
CB-12025,Cassandra Brandow,Consumer,San Francisco,California,West,M,35,cassandra.brandow@email.com,2016-03-21,5730.669,1351.3700000000001,9,636.74,Gold
JO-15145,Jack O'Briant,Corporate,Los Angeles,California,West,M,35,jack.o'briant@email.com,2016-09-08,3254.949,858.7,9,361.66,Silver
PA-19060,Pete Armstrong,Home Office,Miami,Florida,South,F,62,pete.armstrong@email.com,2017-03-25,729.408,176.06,6,121.57,Bronze
SV-20785,Stewart Visinsky,Consumer,Burlington,Vermont,East,F,67,stewart.visinsky@email.com,2016-11-07,4105.305,1201.58,9,456.15,Silver
KL-16555,Kelly Lampkin,Corporate,Fayetteville,Arkansas,South,F,63,kelly.lampkin@email.com,2017-02-14,5016.488,1267.97,8,627.06,Gold
BC-11125,Becky Castell,Home Office,Odessa,Texas,Central,F,28,becky.castell@email.com,2016-06-06,2933.676,777.99,9,325.96,Silver
PO-18850,Patrick O'Brill,Consumer,Virginia Beach,Virginia,South,F,37,patrick.o'brill@email.com,2017-04-20,7473.8282,1473.51,11,679.44,Gold
AG-10675,Anna Gayman,Consumer,Milwaukee,Wisconsin,Central,F,42,anna.gayman@email.com,2017-03-18,3489.0396000000005,923.28,7,498.43,Silver
SP-20860,Sung Pak,Corporate,Rochester,Minnesota,Central,M,35,sung.pak@email.com,2016-08-14,4282.94,1076.15,10,428.29,Silver
LH-17020,Lisa Hazard,Consumer,Louisville,Colorado,West,M,51,lisa.hazard@email.com,2016-06-10,318.239,71.43,4,79.56,Bronze
AD-10180,Alan Dominguez,Home Office,San Francisco,California,West,F,32,alan.dominguez@email.com,2017-11-17,6106.88,1443.15,8,763.36,Gold
KT-16465,Kean Takahito,Consumer,Houston,Texas,Central,M,26,kean.takahito@email.com,2017-08-14,3057.1,518.52,7,436.73,Silver
PJ-19015,Pauline Johnson,Consumer,Miami,Florida,South,M,26,pauline.johnson@email.com,2017-08-03,1677.536,295.65999999999997,6,279.59,Silver
MC-18100,Mick Crebagga,Consumer,Medina,Ohio,East,F,27,mick.crebagga@email.com,2017-04-26,2218.98,465.81,10,221.9,Silver
BO-11350,Bill Overfelt,Corporate,Roseville,Minnesota,Central,F,23,bill.overfelt@email.com,2015-09-23,2682.728,750.32,5,536.55,Silver
DP-13000,Darren Powers,Consumer,Houston,Texas,Central,M,43,darren.powers@email.com,2016-11-16,897.524,272.07,8,112.19,Bronze
TM-21490,Tony Molinari,Consumer,Yonkers,New York,East,M,33,tony.molinari@email.com,2015-03-30,1094.6779999999999,230.12,3,364.89,Silver
DV-13045,Darrin Van Huff,Corporate,San Diego,California,West,M,52,darrin.van.huff@email.com,2017-12-18,1119.483,307.16,5,223.9,Silver
AH-10690,Anna Häberlin,Corporate,Springfield,Virginia,South,M,46,anna.häberlin@email.com,2015-07-11,7888.294,1281.73,12,657.36,Gold
AB-10165,Alan Barnes,Consumer,Decatur,Illinois,Central,F,46,alan.barnes@email.com,2017-05-20,1113.838,320.61,8,139.23,Silver
JS-15940,Joni Sundaresam,Home Office,Garland,Texas,Central,M,44,joni.sundaresam@email.com,2015-08-06,469.169,126.03,5,93.83,Bronze
BV-11245,Benjamin Venier,Corporate,Oceanside,New York,East,F,44,benjamin.venier@email.com,2016-06-12,1523.2730000000001,362.64,5,304.65,Silver
NC-18415,Nathan Cano,Consumer,Houston,Texas,Central,F,61,nathan.cano@email.com,2017-07-06,2218.9900000000002,622.22,6,369.83,Silver
SU-20665,Stephanie Ulpright,Home Office,Greenville,North Carolina,South,M,32,stephanie.ulpright@email.com,2015-11-03,2595.364,519.81,7,370.77,Silver
DJ-13510,Don Jones,Corporate,San Francisco,California,West,M,30,don.jones@email.com,2017-07-13,2501.6879999999996,678.3100000000001,8,312.71,Silver
DL-12865,Dan Lawera,Consumer,Greensboro,North Carolina,South,F,45,dan.lawera@email.com,2016-09-12,444.024,79.83,7,63.43,Bronze
Dp-13240,Dean percer,Home Office,Knoxville,Tennessee,South,F,31,dean.percer@email.com,2015-07-18,7198.7609999999995,1849.71,11,654.43,Gold
TM-21010,Tamara Manning,Consumer,Grand Island,Nebraska,Central,F,66,tamara.manning@email.com,2016-11-12,2819.026,646.48,7,402.72,Silver
TZ-21580,Tracy Zic,Consumer,Lakewood,California,West,F,19,tracy.zic@email.com,2016-02-28,1707.286,313.89,4,426.82,Silver
SC-20260,Scott Cohen,Corporate,Lawrence,Massachusetts,East,F,67,scott.cohen@email.com,2016-05-31,3729.7929999999997,887.5600000000001,8,466.22,Silver
LS-17230,Lycoris Saunders,Consumer,Los Angeles,California,West,M,19,lycoris.saunders@email.com,2016-02-13,368.88000000000005,92.42,3,122.96,Bronze
MV-18190,Mike Vittorini,Consumer,Houston,Texas,Central,M,45,mike.vittorini@email.com,2016-08-17,1734.574,365.51,7,247.8,Silver
BD-11620,Brian DeCherney,Consumer,New York City,New York,East,F,49,brian.decherney@email.com,2015-09-26,1538.11,417.58000000000004,6,256.35,Silver
CV-12295,Christina VanderZanden,Consumer,New York City,New York,East,M,69,christina.vanderzanden@email.com,2016-11-30,2830.6279999999997,495.86,5,566.13,Silver
KB-16315,Karl Braun,Consumer,Newark,Delaware,East,M,34,karl.braun@email.com,2015-03-12,1569.464,314.04,9,174.38,Silver
ME-18010,Michelle Ellison,Corporate,Seattle,Washington,West,M,44,michelle.ellison@email.com,2016-07-08,1256.944,259.92,4,314.24,Silver
AJ-10780,Anthony Jacobs,Corporate,Scottsdale,Arizona,West,F,74,anthony.jacobs@email.com,2016-10-24,4867.344,1631.5,7,695.33,Silver
DV-13465,Dianna Vittorini,Consumer,Oceanside,New York,East,M,72,dianna.vittorini@email.com,2017-05-13,3254.487,816.51,5,650.9,Silver
JK-15325,Jason Klamczynski,Corporate,Dallas,Texas,Central,F,40,jason.klamczynski@email.com,2017-07-23,383.812,105.47999999999999,3,127.94,Bronze
SH-20395,Shahid Hopkins,Consumer,Rochester,New York,East,M,69,shahid.hopkins@email.com,2015-01-11,2180.718,431.32,10,218.07,Silver
CS-12250,Chris Selesnick,Corporate,Woodbury,Minnesota,Central,F,35,chris.selesnick@email.com,2016-10-26,2754.216,640.87,12,229.52,Silver
LH-16900,Lena Hernandez,Consumer,Park Ridge,Illinois,Central,F,24,lena.hernandez@email.com,2015-11-11,2295.332,569.0600000000001,9,255.04,Silver
YC-21895,Yoseph Carroll,Corporate,Dallas,Texas,Central,M,24,yoseph.carroll@email.com,2017-12-28,5454.35,1531.27,5,1090.87,Gold
CY-12745,Craig Yedwab,Corporate,Monroe,Louisiana,South,M,29,craig.yedwab@email.com,2015-06-03,2004.0819999999999,466.37,7,286.3,Silver
AH-10030,Aaron Hawkins,Corporate,Los Angeles,California,West,F,33,aaron.hawkins@email.com,2015-02-04,1744.7,320.95,7,249.24,Silver
AR-10540,Andy Reiter,Consumer,San Francisco,California,West,F,68,andy.reiter@email.com,2017-07-16,6608.448,2272.3500000000004,6,1101.41,Gold
SS-20590,Sonia Sunley,Consumer,San Francisco,California,West,M,64,sonia.sunley@email.com,2015-09-27,418.49,67.45,6,69.75,Bronze
DW-13585,Dorothy Wardle,Corporate,Fayetteville,North Carolina,South,M,41,dorothy.wardle@email.com,2015-04-28,1204.854,334.28999999999996,7,172.12,Silver
NC-18625,Noah Childs,Corporate,Dallas,Texas,Central,F,44,noah.childs@email.com,2016-11-14,1821.742,567.04,5,364.35,Silver
CD-11920,Carlos Daly,Consumer,Wichita,Kansas,Central,M,21,carlos.daly@email.com,2016-07-25,2033.968,376.73,5,406.79,Silver
DW-13195,David Wiener,Corporate,Springfield,Oregon,West,M,63,david.wiener@email.com,2015-10-01,1080.751,246.12,6,180.13,Silver
EH-13990,Erica Hackney,Consumer,Houston,Texas,Central,F,38,erica.hackney@email.com,2015-07-21,825.9499999999999,156.42,6,137.66,Bronze
BD-11320,Bill Donatelli,Consumer,Seattle,Washington,West,F,35,bill.donatelli@email.com,2016-03-04,5718.521,1540.78,12,476.54,Gold
KH-16630,Ken Heidel,Corporate,Akron,Ohio,East,F,63,ken.heidel@email.com,2017-04-21,3918.9660000000003,1004.27,9,435.44,Silver
NH-18610,Nicole Hansen,Corporate,Oak Park,Michigan,Central,F,72,nicole.hansen@email.com,2017-09-20,2518.6659999999997,524.5,6,419.78,Silver
AG-10495,Andrew Gjertsen,Corporate,Houston,Texas,Central,M,69,andrew.gjertsen@email.com,2015-09-02,1419.247,359.33,7,202.75,Silver
RP-19855,Roy Phan,Corporate,Seattle,Washington,West,F,47,roy.phan@email.com,2015-06-19,2055.356,443.18999999999994,7,293.62,Silver
NB-18655,Nona Balk,Corporate,Philadelphia,Pennsylvania,East,M,41,nona.balk@email.com,2016-11-07,1972.599,516.68,9,219.18,Silver
JM-15580,Jill Matthias,Consumer,Los Angeles,California,West,M,65,jill.matthias@email.com,2015-12-27,303.948,78.83,5,60.79,Bronze
DM-13525,Don Miller,Corporate,Houston,Texas,Central,F,27,don.miller@email.com,2015-06-14,1376.792,421.81,3,458.93,Silver
CC-12220,Chris Cortes,Consumer,Philadelphia,Pennsylvania,East,F,68,chris.cortes@email.com,2016-08-29,3670.258,674.44,11,333.66,Silver
GA-14725,Guy Armstrong,Consumer,Rogers,Arkansas,South,F,74,guy.armstrong@email.com,2017-01-12,1398.382,365.75,11,127.13,Silver
CV-12805,Cynthia Voltz,Corporate,Los Angeles,California,West,F,71,cynthia.voltz@email.com,2017-10-04,2370.3136,667.0300000000001,9,263.37,Silver
NC-18535,Nick Crebassa,Corporate,Seattle,Washington,West,M,44,nick.crebassa@email.com,2015-03-28,8241.739,1948.63,7,1177.39,Gold
GR-14560,Georgia Rosenberg,Corporate,Wilmington,Delaware,East,M,23,georgia.rosenberg@email.com,2017-01-26,1284.38,221.36,2,642.19,Silver
JG-15805,John Grady,Corporate,Provo,Utah,West,M,25,john.grady@email.com,2015-02-03,1507.018,378.25,6,251.17,Silver
EB-13750,Edward Becker,Corporate,San Francisco,California,West,M,44,edward.becker@email.com,2017-02-20,3236.314,706.15,10,323.63,Silver
MC-17605,Matt Connell,Corporate,Los Angeles,California,West,M,58,matt.connell@email.com,2015-01-13,2258.192,491.2,8,282.27,Silver
BM-11650,Brian Moss,Corporate,Lancaster,Ohio,East,F,66,brian.moss@email.com,2016-02-11,7294.185,1474.34,11,663.11,Gold
ML-18265,Muhammed Lee,Consumer,Seattle,Washington,West,F,55,muhammed.lee@email.com,2015-06-17,162.232,30.5,2,81.12,Bronze
AH-10195,Alan Haines,Corporate,New York City,New York,East,M,46,alan.haines@email.com,2016-12-14,1587.452,485.31,4,396.86,Silver
TZ-21580,Tracy Zic,Consumer,Los Angeles,California,West,M,68,tracy.zic@email.com,2016-04-08,1707.286,313.89,4,426.82,Silver
DM-13345,Denise Monton,Corporate,San Francisco,California,West,F,65,denise.monton@email.com,2016-11-30,4074.4719999999998,1331.83,8,509.31,Silver
TS-21505,Tony Sayre,Consumer,Clovis,New Mexico,West,M,23,tony.sayre@email.com,2016-11-03,2243.274,387.97,6,373.88,Silver
TB-21625,Trudy Brown,Consumer,Wichita,Kansas,Central,F,30,trudy.brown@email.com,2015-07-31,2797.668,643.9399999999999,9,310.85,Silver
LC-16870,Lena Cacioppo,Consumer,Chicago,Illinois,Central,M,65,lena.cacioppo@email.com,2016-01-21,2580.7039999999997,629.86,8,322.59,Silver
AM-10360,Alice McCarthy,Corporate,Omaha,Nebraska,Central,M,60,alice.mccarthy@email.com,2017-07-07,814.012,241.69,5,162.8,Bronze
JE-15715,Joe Elijah,Consumer,Houston,Texas,Central,F,45,joe.elijah@email.com,2016-10-20,8697.842999999999,2113.43,10,869.78,Gold
PJ-18835,Patrick Jones,Corporate,Richmond,Kentucky,South,M,29,patrick.jones@email.com,2015-09-25,1220.09,374.25,8,152.51,Silver
JF-15490,Jeremy Farry,Consumer,Waterbury,Connecticut,East,F,45,jeremy.farry@email.com,2017-12-10,890.95,242.17,10,89.1,Bronze
NM-18520,Neoma Murray,Consumer,Los Angeles,California,West,F,61,neoma.murray@email.com,2017-03-17,2161.979,605.64,10,216.2,Silver
MH-17290,Marc Harrigan,Home Office,Los Angeles,California,West,M,38,marc.harrigan@email.com,2015-12-05,1691.505,357.18,5,338.3,Silver
SZ-20035,Sam Zeldin,Home Office,San Francisco,California,West,F,69,sam.zeldin@email.com,2016-05-24,3625.329,935.88,11,329.58,Silver
PR-18880,Patrick Ryan,Consumer,Saint Petersburg,Florida,South,M,60,patrick.ryan@email.com,2017-05-05,1840.178,452.73,5,368.04,Silver
FC-14245,Frank Carlisle,Home Office,Lakewood,Ohio,East,F,70,frank.carlisle@email.com,2016-08-06,3418.742,802.31,7,488.39,Silver
LH-16750,Larry Hughes,Consumer,Chandler,Arizona,West,F,65,larry.hughes@email.com,2015-03-12,287.426,64.48,3,95.81,Bronze
DM-13525,Don Miller,Corporate,Palm Coast,Florida,South,M,54,don.miller@email.com,2016-04-11,1376.792,421.81,3,458.93,Silver
EH-14185,Evan Henry,Consumer,New York City,New York,East,M,61,evan.henry@email.com,2017-10-15,923.884,214.12,6,153.98,Bronze
TC-21295,Toby Carlisle,Consumer,Jupiter,Florida,South,F,56,toby.carlisle@email.com,2017-04-13,4266.812,717.75,8,533.35,Silver
